UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
8740,H38153,H,297.4,308.7,1429,37.6,118,0,0,0,0,0,0
8741,M23600,M,297.4,308.8,1573,33.9,123,0,0,0,0,0,0
8742,L55921,L,297.4,308.8,1538,41.2,126,0,0,0,0,0,0
8743,L55922,L,297.4,308.8,1467,39,128,0,0,0,0,0,0
8744,H38157,H,297.4,308.7,1323,51.1,130,0,0,0,0,0,0
8745,M23604,M,297.4,308.7,1798,23,135,0,0,0,0,0,0
8746,L55925,L,297.4,308.6,1411,46.3,138,0,0,0,0,0,0
8747,L55926,L,297.3,308.5,1528,44.5,140,0,0,0,0,0,0
8748,L55927,L,297.3,308.5,1504,42,142,0,0,0,0,0,0
8749,L55928,L,297.3,308.5,1384,39.6,144,0,0,0,0,0,0
8750,L55929,L,297.2,308.4,1677,26.4,146,0,0,0,0,0,0
8751,L55930,L,297.3,308.5,1764,30.8,148,0,0,0,0,0,0
8752,M23611,M,297.4,308.5,1472,42,150,0,0,0,0,0,0
8753,M23612,M,297.4,308.5,1465,55.9,153,0,0,0,0,0,0
8754,M23613,M,297.4,308.6,1657,33.1,156,0,0,0,0,0,0
8755,L55934,L,297.4,308.6,1635,30.5,159,0,0,0,0,0,0
8756,M23615,M,297.4,308.7,1582,31.9,161,0,0,0,0,0,0
8757,L55936,L,297.5,308.7,1761,26.2,164,0,0,0,0,0,0
8758,L55937,L,297.5,308.8,1587,34.9,166,0,0,0,0,0,0
8759,M23618,M,297.5,308.7,1446,53,168,0,0,0,0,0,0
8760,M23619,M,297.5,308.7,1352,53,171,0,0,0,0,0,0
8761,M23620,M,297.4,308.7,1392,46.4,174,0,0,0,0,0,0
8762,L55941,L,297.5,308.8,1417,49.8,177,0,0,0,0,0,0
8763,H38176,H,297.5,308.8,1824,24,179,0,0,0,0,0,0
8764,L55943,L,297.5,308.8,1603,36.7,184,0,0,0,0,0,0
8765,L55944,L,297.4,308.8,1620,33.4,186,0,0,0,0,0,0
8766,L55945,L,297.4,308.8,1353,49.4,188,0,0,0,0,0,0
8767,L55946,L,297.5,308.8,1360,50.7,190,0,0,0,0,0,0
8768,L55947,L,297.5,308.6,1380,53.5,192,0,0,0,0,0,0
8769,M23628,M,297.5,308.7,1363,53.6,194,0,0,0,0,0,0
8770,M23629,M,297.4,308.6,1452,41.2,197,0,0,0,0,0,0
8771,L55950,L,297.4,308.6,1680,32.8,200,0,0,0,0,0,0
8772,L55951,L,297.5,308.6,1536,39,202,0,0,0,0,0,0
8773,L55952,L,297.5,308.6,1621,28.9,0,0,0,0,0,0,0
8774,L55953,L,297.5,308.6,1585,37.6,2,0,0,0,0,0,0
8775,M23634,M,297.6,308.7,1408,51.5,4,0,0,0,0,0,0
8776,H38189,H,297.5,308.6,1536,38.7,7,0,0,0,0,0,0
8777,L55956,L,297.5,308.6,1352,52.6,12,0,0,0,0,0,0
8778,H38191,H,297.5,308.6,1481,38.8,14,0,0,0,0,0,0
8779,L55958,L,297.5,308.7,1454,45,19,0,0,0,0,0,0
8780,M23639,M,297.5,308.6,1349,51.5,21,0,0,0,0,0,0
8781,M23640,M,297.5,308.6,1327,52.1,24,0,0,0,0,0,0
8782,L55961,L,297.6,308.7,1552,42.3,27,0,0,0,0,0,0
8783,L55962,L,297.5,308.7,1456,44.7,29,0,0,0,0,0,0
8784,M23643,M,297.6,308.6,1254,45.8,31,0,0,0,0,0,0
8785,L55964,L,297.5,308.6,1437,43.3,34,0,0,0,0,0,0
8786,L55965,L,297.5,308.6,1694,27.1,36,0,0,0,0,0,0
8787,L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0
8788,M23647,M,297.5,308.5,1699,30.1,40,0,0,0,0,0,0
8789,L55968,L,297.4,308.5,1369,53.2,43,0,0,0,0,0,0
8790,L55969,L,297.4,308.5,1471,43.9,45,0,0,0,0,0,0
8791,L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0
8792,M23651,M,297.4,308.5,1412,45.5,49,0,0,0,0,0,0
8793,L55972,L,297.4,308.5,1418,51.2,52,0,0,0,0,0,0
8794,L55973,L,297.4,308.5,1782,25.9,54,0,0,0,0,0,0
8795,M23654,M,297.4,308.5,1497,36.4,56,0,0,0,0,0,0
8796,L55975,L,297.3,308.4,1459,39.4,59,0,0,0,0,0,0
8797,L55976,L,297.2,308.3,1796,23.8,61,0,0,0,0,0,0
8798,L55977,L,297.2,308.3,1569,31.2,63,0,0,0,0,0,0
8799,L55978,L,297.3,308.4,1469,46.7,65,0,0,0,0,0,0
8800,L55979,L,297.3,308.4,1472,41.3,67,0,0,0,0,0,0
8801,L55980,L,297.4,308.5,1475,47.2,69,0,0,0,0,0,0
8802,L55981,L,297.4,308.6,1488,36.4,71,0,0,0,0,0,0
8803,L55982,L,297.4,308.6,1524,43.1,73,0,0,0,0,0,0
8804,L55983,L,297.4,308.5,1486,48.6,75,0,0,0,0,0,0
8805,M23664,M,297.5,308.6,1255,60.7,77,0,0,0,0,0,0
8806,M23665,M,297.4,308.6,1469,42.6,80,0,0,0,0,0,0
8807,L55986,L,297.4,308.5,1692,34.3,83,0,0,0,0,0,0
8808,M23667,M,297.4,308.6,1604,32.8,85,0,0,0,0,0,0
8809,L55988,L,297.4,308.6,1446,48.1,88,0,0,0,0,0,0
8810,L55989,L,297.3,308.5,1503,43.3,90,0,0,0,0,0,0
8811,M23670,M,297.3,308.5,1625,32.8,92,0,0,0,0,0,0
8812,L55991,L,297.2,308.5,1574,35.8,95,0,0,0,0,0,0
8813,M23672,M,297.2,308.4,1378,41.9,97,0,0,0,0,0,0
8814,L55993,L,297.1,308.4,1693,29.5,100,0,0,0,0,0,0
8815,L55994,L,297.2,308.4,1462,51.2,102,0,0,0,0,0,0
8816,H38229,H,297.3,308.5,1435,55,104,0,0,0,0,0,0
8817,M23676,M,297.2,308.5,1425,45.8,109,0,0,0,0,0,0
8818,H38231,H,297.3,308.6,1376,53.5,112,0,0,0,0,0,0
8819,M23678,M,297.4,308.7,1481,48,117,0,0,0,0,0,0
8820,H38233,H,297.4,308.7,1349,48.9,120,0,0,0,0,0,0
8821,L56000,L,297.3,308.7,1551,40,125,0,0,0,0,0,0
8822,H38235,H,297.4,308.7,1623,33.8,127,0,0,0,0,0,0
8823,L56002,L,297.4,308.8,1462,49.7,132,0,0,0,0,0,0
8824,M23683,M,297.3,308.8,1447,57.4,134,0,0,0,0,0,0
8825,M23684,M,297.3,308.9,1799,24.5,137,0,0,0,0,0,0
8826,M23685,M,297.3,308.8,1548,41.3,140,0,0,0,0,0,0
8827,M23686,M,297.2,308.8,1485,47.9,143,0,0,0,0,0,0
8828,L56007,L,297.2,308.7,1463,49.9,146,0,0,0,0,0,0
8829,L56008,L,297.3,308.7,1587,35.8,148,0,0,0,0,0,0
8830,M23689,M,297.3,308.8,1469,44.1,150,0,0,0,0,0,0
8831,H38244,H,297.3,308.7,1430,42.8,153,0,0,0,0,0,0
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0
8833,L56012,L,297.4,308.8,1651,34.1,163,0,0,0,0,0,0
8834,L56013,L,297.4,308.8,1529,41.3,165,0,0,0,0,0,0
8835,L56014,L,297.4,308.8,1473,46.2,167,0,0,0,0,0,0
8836,H38249,H,297.4,308.8,1324,53.5,169,0,0,0,0,0,0
8837,L56016,L,297.4,308.9,1708,28.8,174,0,0,0,0,0,0
8838,M23697,M,297.5,309.1,1540,38.5,176,0,0,0,0,0,0
8839,L56018,L,297.5,309,1320,54.7,179,0,0,0,0,0,0
8840,M23699,M,297.4,308.9,1376,39,181,0,0,0,0,0,0
8841,M23700,M,297.3,308.7,1542,37,184,0,0,0,0,0,0
8842,L56021,L,297.3,308.7,1506,39.3,187,0,0,0,0,0,0
8843,L56022,L,297.3,308.7,1492,43.6,189,0,0,0,0,0,0
8844,H38257,H,297.3,308.8,1564,38,191,0,0,0,0,0,0
8845,H38258,H,297.4,308.9,1645,30.8,196,0,0,0,0,0,0
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0
8847,M23706,M,297.4,308.8,1325,62.4,204,1,1,0,0,1,0
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0
8849,M23708,M,297.5,308.9,1436,44.8,2,0,0,0,0,0,0
8850,L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,0
8851,L56030,L,297.6,309,1491,43.2,7,0,0,0,0,0,0
8852,M23711,M,297.7,308.9,1573,35.1,9,0,0,0,0,0,0
8853,L56032,L,297.7,308.9,1575,39.9,12,0,0,0,0,0,0
8854,L56033,L,297.7,308.9,1458,41.1,14,0,0,0,0,0,0
8855,M23714,M,297.7,309,1433,41.8,16,0,0,0,0,0,0
8856,L56035,L,297.7,308.9,1662,28.1,19,0,0,0,0,0,0
8857,M23716,M,297.7,308.9,1327,63.7,21,0,0,0,0,0,0
8858,L56037,L,297.7,308.9,1742,26.3,24,0,0,0,0,0,0
8859,L56038,L,297.8,308.9,1506,33.5,26,0,0,0,0,0,0
8860,L56039,L,297.9,309.1,1457,44.4,28,0,0,0,0,0,0
8861,M23720,M,297.9,309.1,1488,37.3,30,0,0,0,0,0,0
8862,L56041,L,297.9,309.1,1619,34.7,33,0,0,0,0,0,0
8863,M23722,M,298,309.2,1558,41.7,35,0,0,0,0,0,0
8864,L56043,L,298,309.2,1731,28.7,38,0,0,0,0,0,0
8865,M23724,M,298,309.1,1574,34.8,40,0,0,0,0,0,0
8866,L56045,L,297.9,309,1290,49.8,43,0,0,0,0,0,0
8867,H38280,H,297.9,308.9,1416,39.6,45,0,0,0,0,0,0
8868,L56047,L,297.9,308.9,1566,41.9,50,0,0,0,0,0,0
8869,L56048,L,297.9,309,1456,46.5,52,0,0,0,0,0,0
8870,L56049,L,297.9,309,1528,37.5,54,0,0,0,0,0,0
8871,M23730,M,297.9,309.1,1338,49.6,56,0,0,0,0,0,0
8872,M23731,M,297.9,309.1,1558,39.2,59,0,0,0,0,0,0
8873,M23732,M,297.9,309.1,1614,38.1,62,0,0,0,0,0,0
8874,H38287,H,298,309.1,1557,36.4,65,0,0,0,0,0,0
8875,L56054,L,298.1,309.3,1443,45.3,70,0,0,0,0,0,0
8876,H38289,H,298.1,309.3,1332,51,72,0,0,0,0,0,0
8877,M23736,M,298.1,309.3,1752,25.2,77,0,0,0,0,0,0
8878,M23737,M,298.1,309.2,1460,45.8,80,0,0,0,0,0,0
8879,L56058,L,298.1,309.2,1802,26.9,83,0,0,0,0,0,0
8880,L56059,L,298,309.2,1527,39.5,85,0,0,0,0,0,0
8881,L56060,L,298,309.2,1458,39.8,87,0,0,0,0,0,0
8882,H38295,H,298,309.2,1520,37.9,89,0,0,0,0,0,0
8883,L56062,L,298,309.2,1378,49.7,94,0,0,0,0,0,0
8884,M23743,M,297.9,309.2,1529,38.1,96,0,0,0,0,0,0
8885,L56064,L,298,309.2,1527,32.4,99,0,0,0,0,0,0
8886,M23745,M,298,309.2,1438,42.9,101,0,0,0,0,0,0
8887,L56066,L,297.9,309,1583,36.7,104,0,0,0,0,0,0
8888,L56067,L,297.8,308.9,1530,37.6,106,0,0,0,0,0,0
8889,M23748,M,297.7,308.9,1530,39.1,108,0,0,0,0,0,0
8890,M23749,M,297.7,308.8,2089,19.1,111,0,0,0,0,0,0
8891,L56070,L,297.7,308.8,1616,34.2,114,0,0,0,0,0,0
8892,M23751,M,297.7,308.9,1681,28.3,116,0,0,0,0,0,0
8893,L56072,L,297.6,308.8,1475,43,119,0,0,0,0,0,0
8894,L56073,L,297.5,308.7,1371,46.5,121,0,0,0,0,0,0
8895,M23754,M,297.5,308.7,1546,38,123,0,0,0,0,0,0
8896,H38309,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,0
8897,L56076,L,297.4,308.7,1638,31.9,131,0,0,0,0,0,0
8898,M23757,M,297.3,308.7,1577,35.6,133,0,0,0,0,0,0
8899,L56078,L,297.4,308.6,1532,38.7,136,0,0,0,0,0,0
8900,M23759,M,297.3,308.5,1710,27.7,138,0,0,0,0,0,0
8901,M23760,M,297.3,308.6,1584,29.4,141,0,0,0,0,0,0
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,0
8903,H38316,H,297.4,308.7,1522,46.3,146,0,0,0,0,0,0
8904,M23763,M,297.4,308.7,1382,49.9,151,0,0,0,0,0,0
8905,L56084,L,297.4,308.7,1584,38.2,154,0,0,0,0,0,0
8906,L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0
8907,L56086,L,297.3,308.7,1592,34.4,158,0,0,0,0,0,0
8908,M23767,M,297.2,308.6,1404,43.7,160,0,0,0,0,0,0
8909,L56088,L,297.2,308.5,1518,44.3,163,0,0,0,0,0,0
8910,L56089,L,297.1,308.4,1529,40.4,165,0,0,0,0,0,0
8911,L56090,L,297.1,308.4,1550,37,167,0,0,0,0,0,0
8912,L56091,L,297.1,308.3,1773,23.8,169,0,0,0,0,0,0
8913,L56092,L,297.2,308.5,1446,43.7,171,0,0,0,0,0,0
8914,M23773,M,297.2,308.5,1487,46.9,173,0,0,0,0,0,0
8915,M23774,M,297.3,308.5,1524,49.3,176,0,0,0,0,0,0
8916,L56095,L,297.1,308.3,1403,54.1,179,0,0,0,0,0,0
8917,L56096,L,297.1,308.2,2267,15.7,181,0,0,0,0,0,0
8918,M23777,M,297.1,308.2,1529,37.9,183,0,0,0,0,0,0
8919,L56098,L,297.1,308.2,1402,51.2,186,0,0,0,0,0,0
8920,L56099,L,297.2,308.3,1693,28,188,0,0,0,0,0,0
8921,L56100,L,297.1,308.3,1496,45.8,190,0,0,0,0,0,0
8922,L56101,L,297.1,308.1,1633,33.3,192,0,0,0,0,0,0
8923,L56102,L,297.1,308.2,1399,42.6,194,0,0,0,0,0,0
8924,M23783,M,297,308.1,1363,45.3,196,0,0,0,0,0,0
8925,H38338,H,297.1,308.2,1527,42.2,199,0,0,0,0,0,0
8926,M23785,M,297.2,308.2,1405,42.5,204,0,0,0,0,0,0
8927,M23786,M,297.3,308.3,1459,59.6,207,1,0,0,1,1,0
8928,M23787,M,297.4,308.4,1789,25,210,0,0,0,0,0,0
8929,L56108,L,297.4,308.4,1531,41.5,213,0,0,0,0,0,0
8930,M23789,M,297.4,308.4,1620,35.8,215,0,0,0,0,0,0
8931,L56110,L,297.4,308.4,1571,39.4,0,0,0,0,0,0,0
8932,L56111,L,297.4,308.4,1434,39.9,2,0,0,0,0,0,0
8933,L56112,L,297.4,308.4,1474,43.6,4,0,0,0,0,0,0
8934,M23793,M,297.3,308.3,1544,41.7,6,0,0,0,0,0,0
8935,L56114,L,297.3,308.2,1601,35.7,9,0,0,0,0,0,0
8936,L56115,L,297.4,308.3,1801,26.9,11,0,0,0,0,0,0
8937,L56116,L,297.4,308.3,1465,42,13,0,0,0,0,0,0
8938,M23797,M,297.4,308.4,1340,52.6,15,0,0,0,0,0,0
8939,M23798,M,297.4,308.4,1517,41,18,0,0,0,0,0,0
8940,M23799,M,297.3,308.4,1434,44.8,21,0,0,0,0,0,0
8941,H38354,H,297.3,308.3,1935,19.3,24,0,0,0,0,0,0
8942,M23801,M,297.3,308.3,1595,32.2,29,0,0,0,0,0,0
8943,L56122,L,297.3,308.3,2188,17,32,0,0,0,0,0,0
8944,M23803,M,297.3,308.4,1449,44.4,34,0,0,0,0,0,0
8945,L56124,L,297.3,308.3,1471,38.2,37,0,0,0,0,0,0
8946,L56125,L,297.4,308.2,1639,33.8,39,0,0,0,0,0,0
8947,M23806,M,297.3,308.2,1846,24.5,41,0,0,0,0,0,0
8948,M23807,M,297.3,308.2,1452,38.2,44,0,0,0,0,0,0
8949,M23808,M,297.4,308.3,1483,41.9,47,0,0,0,0,0,0
8950,L56129,L,297.4,308.3,1284,60.3,50,0,0,0,0,0,0
8951,L56130,L,297.4,308.2,1419,50,52,0,0,0,0,0,0
8952,L56131,L,297.3,308.1,1763,28.4,54,0,0,0,0,0,0
8953,M23812,M,297.2,308,1478,42.5,56,0,0,0,0,0,0
8954,L56133,L,297.3,308,1518,36,59,0,0,0,0,0,0
8955,L56134,L,297.3,308,1447,49,61,0,0,0,0,0,0
8956,M23815,M,297.4,308,1355,55.1,63,0,0,0,0,0,0
8957,L56136,L,297.4,308.1,1348,57.4,66,0,0,0,0,0,0
8958,L56137,L,297.4,308.1,1348,53.7,68,0,0,0,0,0,0
8959,M23818,M,297.4,308.1,1734,27.7,70,0,0,0,0,0,0
8960,L56139,L,297.3,308,1420,46.5,73,0,0,0,0,0,0
8961,L56140,L,297.3,307.9,1797,24.7,75,0,0,0,0,0,0
8962,M23821,M,297.3,308,1403,45,77,0,0,0,0,0,0
8963,L56142,L,297.3,307.9,1628,30.2,80,0,0,0,0,0,0
8964,M23823,M,297.2,307.9,1687,30.4,82,0,0,0,0,0,0
8965,M23824,M,297.2,307.9,1456,44.9,85,0,0,0,0,0,0
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0
8967,L56146,L,297.1,307.8,1636,30.3,90,0,0,0,0,0,0
8968,L56147,L,297.1,307.8,1536,40.4,92,0,0,0,0,0,0
8969,L56148,L,297.1,307.8,1454,50.6,94,0,0,0,0,0,0
8970,L56149,L,297,307.8,1396,50,96,0,0,0,0,0,0
8971,L56150,L,297,307.6,1575,37.4,98,0,0,0,0,0,0
8972,L56151,L,296.9,307.6,1514,35.7,100,0,0,0,0,0,0
8973,M23832,M,296.8,307.4,1455,49.9,102,0,0,0,0,0,0
8974,L56153,L,296.8,307.4,1549,48.3,105,0,0,0,0,0,0
8975,L56154,L,296.8,307.5,1474,42.4,107,0,0,0,0,0,0
8976,H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,0
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,0
8978,M23837,M,296.9,307.5,1556,31.2,116,0,0,0,0,0,0
8979,L56158,L,296.9,307.6,1435,45,119,0,0,0,0,0,0
8980,M23839,M,296.9,307.5,1332,51.1,121,0,0,0,0,0,0
8981,L56160,L,297,307.6,1513,42.4,124,0,0,0,0,0,0
8982,L56161,L,297,307.7,1502,39.4,126,0,0,0,0,0,0
8983,L56162,L,297,307.7,1315,60.1,128,0,0,0,0,0,0
8984,M23843,M,297,307.7,1261,51.1,130,0,0,0,0,0,0
8985,L56164,L,297.1,307.8,1406,60.4,133,0,0,0,0,0,0
8986,L56165,L,297.1,307.8,1584,42.3,135,0,0,0,0,0,0
8987,M23846,M,297.1,307.8,1443,43.9,137,0,0,0,0,0,0
8988,L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0
8989,L56168,L,297.2,307.9,1825,24.6,142,0,0,0,0,0,0
8990,L56169,L,297.2,307.9,1469,48.2,144,0,0,0,0,0,0
8991,L56170,L,297.2,307.9,1493,38.4,146,0,0,0,0,0,0
8992,M23851,M,297.3,308,1598,29.4,148,0,0,0,0,0,0
8993,H38406,H,297.2,307.9,1450,37.2,151,0,0,0,0,0,0
8994,M23853,M,297.2,307.9,1632,37.5,156,0,0,0,0,0,0
8995,M23854,M,297.1,307.9,1980,20.3,159,0,0,0,0,0,0
8996,L56175,L,297.2,308,1474,43.7,162,0,0,0,0,0,0
8997,L56176,L,297.2,307.9,1540,37.1,164,0,0,0,0,0,0
8998,M23857,M,297.1,307.9,1609,38.9,166,0,0,0,0,0,0
8999,L56178,L,297.1,308,1467,42.8,169,0,0,0,0,0,0
9000,L56179,L,297.1,307.9,1492,39.4,171,0,0,0,0,0,0
9001,L56180,L,297,307.9,1493,46.1,173,0,0,0,0,0,0
9002,L56181,L,297,307.8,1500,39.9,175,0,0,0,0,0,0
9003,L56182,L,297.1,307.8,1477,36.6,177,0,0,0,0,0,0
9004,L56183,L,297.1,307.9,1342,49.1,179,0,0,0,0,0,0
9005,M23864,M,297.1,307.8,1538,34.3,181,0,0,0,0,0,0
9006,L56185,L,297.2,307.9,1337,58.1,184,0,0,0,0,0,0
9007,L56186,L,297.3,307.9,1417,41.8,186,0,0,0,0,0,0
9008,L56187,L,297.4,308,1383,46.2,188,0,0,0,0,0,0
9009,M23868,M,297.4,308,1440,42.4,190,0,0,0,0,0,0
9010,L56189,L,297.3,307.9,1579,34.4,193,0,0,0,0,0,0
9011,L56190,L,297.2,307.9,1441,40,195,0,0,0,0,0,0
9012,M23871,M,297.2,307.9,1530,35.9,197,0,0,0,0,0,0
9013,L56192,L,297.2,308,1705,26,200,0,0,0,0,0,0
9014,H38427,H,297.2,308,1435,43,202,0,0,0,0,0,0
9015,M23874,M,297.2,308.1,1340,61.3,207,1,0,0,0,1,0
9016,L56195,L,297.2,308.1,1431,49.7,210,1,0,0,0,0,0
9017,L56196,L,297.3,308.2,1396,52.7,212,1,0,0,0,1,0
9018,M23877,M,297.3,308.1,1369,52,214,0,0,0,0,0,0
9019,L56198,L,297.3,308.1,1615,35.4,217,1,1,0,0,0,0
9020,L56199,L,297.2,308.1,1662,31.3,0,0,0,0,0,0,0
9021,L56200,L,297.3,308.2,1553,33.5,2,0,0,0,0,0,0
9022,M23881,M,297.4,308.2,1536,34.6,4,0,0,0,0,0,0
9023,L56202,L,297.4,308.3,1548,46.6,7,0,0,0,0,0,0
9024,L56203,L,297.4,308.3,1706,30.9,9,0,0,0,0,0,0
9025,L56204,L,297.4,308.3,1366,45.5,11,0,0,0,0,0,0
9026,L56205,L,297.5,308.4,1440,35.9,13,0,0,0,0,0,0
9027,M23886,M,297.5,308.4,1685,28.1,15,0,0,0,0,0,0
9028,M23887,M,297.4,308.3,1444,44,18,0,0,0,0,0,0
9029,L56208,L,297.4,308.3,1395,48.7,21,0,0,0,0,0,0
9030,L56209,L,297.4,308.3,1483,38.8,23,0,0,0,0,0,0
9031,M23890,M,297.5,308.4,1403,44.3,25,0,0,0,0,0,0
9032,H38445,H,297.5,308.4,1793,23.9,28,0,0,0,0,0,0
9033,L56212,L,297.4,308.3,1723,28.8,33,0,0,0,0,0,0
9034,L56213,L,297.4,308.2,1386,41,35,0,0,0,0,0,0
9035,H38448,H,297.4,308.2,1585,46.2,37,0,0,0,0,0,0
9036,M23895,M,297.3,308.1,1731,27.7,42,0,0,0,0,0,0
9037,L56216,L,297.3,308.3,1519,37.7,45,0,0,0,0,0,0
9038,L56217,L,297.3,308.2,1896,24.4,47,0,0,0,0,0,0
9039,L56218,L,297.3,308.3,2358,14.9,49,0,0,0,0,0,0
9040,M23899,M,297.3,308.3,1341,51.9,51,0,0,0,0,0,0
9041,L56220,L,297.3,308.3,1550,37,54,0,0,0,0,0,0
9042,L56221,L,297.3,308.3,1309,61.5,56,0,0,0,0,0,0
9043,M23902,M,297.3,308.4,1599,32.9,58,0,0,0,0,0,0
9044,L56223,L,297.4,308.4,1343,40,61,0,0,0,0,0,0
9045,L56224,L,297.4,308.4,1378,39.9,63,0,0,0,0,0,0
9046,L56225,L,297.4,308.4,1603,34.6,65,0,0,0,0,0,0
9047,L56226,L,297.4,308.4,1664,28.1,67,0,0,0,0,0,0
9048,L56227,L,297.3,308.4,1488,37.4,69,0,0,0,0,0,0
9049,M23908,M,297.3,308.4,1370,50.5,71,0,0,0,0,0,0
9050,L56229,L,297.3,308.5,1545,34.3,74,0,0,0,0,0,0
9051,M23910,M,297.4,308.5,1566,31.4,76,0,0,0,0,0,0
9052,L56231,L,297.4,308.6,1820,24.6,79,0,0,0,0,0,0
9053,M23912,M,297.4,308.6,1901,22.1,81,0,0,0,0,0,0
9054,M23913,M,297.4,308.5,1638,32.2,84,0,0,0,0,0,0
9055,M23914,M,297.3,308.4,1521,38.2,87,0,0,0,0,0,0
9056,H38469,H,297.3,308.4,1864,23.1,90,0,0,0,0,0,0
9057,L56236,L,297.3,308.3,1430,41.9,95,0,0,0,0,0,0
9058,M23917,M,297.3,308.4,1686,34.5,97,0,0,0,0,0,0
9059,M23918,M,297.2,308.3,1326,57.2,100,0,0,0,0,0,0
9060,L56239,L,297.2,308.3,1805,25.6,103,0,0,0,0,0,0
9061,H38474,H,297.2,308.3,1453,45.8,105,0,0,0,0,0,0
9062,M23921,M,297.2,308.4,1863,26,110,0,0,0,0,0,0
9063,L56242,L,297.2,308.3,1576,35.3,113,0,0,0,0,0,0
9064,L56243,L,297.2,308.3,1419,39.7,115,0,0,0,0,0,0
9065,L56244,L,297.2,308.4,1833,25.2,117,0,0,0,0,0,0
9066,H38479,H,297.2,308.4,2182,17.3,119,0,0,0,0,0,0
9067,L56246,L,297.2,308.3,1656,30.3,124,0,0,0,0,0,0
9068,L56247,L,297.1,308.2,1351,56.6,126,0,0,0,0,0,0
9069,H38482,H,297.1,308.2,1790,30.3,128,0,0,0,0,0,0
9070,M23929,M,297.2,308.2,1678,28.1,133,0,0,0,0,0,0
9071,L56250,L,297.1,308.2,1427,45.2,136,0,0,0,0,0,0
9072,L56251,L,297,308.1,1429,54,138,0,0,0,0,0,0
9073,H38486,H,297.2,308.1,1770,27.2,140,0,0,0,0,0,0
9074,L56253,L,297.2,308.1,1689,31.2,145,0,0,0,0,0,0
9075,M23934,M,297.2,308.1,1554,41.3,147,0,0,0,0,0,0
9076,L56255,L,297.3,308.1,1506,36,150,0,0,0,0,0,0
9077,L56256,L,297.2,308.1,1474,44.3,152,0,0,0,0,0,0
9078,L56257,L,297.3,308.1,1762,26.1,154,0,0,0,0,0,0
9079,L56258,L,297.3,308.1,1566,35.7,156,0,0,0,0,0,0
9080,H38493,H,297.3,308.1,1554,42.4,158,0,0,0,0,0,0
9081,L56260,L,297.2,308,1869,25.4,163,0,0,0,0,0,0
9082,L56261,L,297.3,308,1527,35.1,165,0,0,0,0,0,0
9083,L56262,L,297.2,307.9,1309,49.6,167,0,0,0,0,0,0
9084,M23943,M,297.2,307.9,1541,35.7,169,0,0,0,0,0,0
9085,L56264,L,297.2,307.9,1326,75.4,172,1,0,0,1,1,0
9086,H38499,H,297.1,307.9,1365,54,174,0,0,0,0,0,0
9087,L56266,L,297.1,307.8,1428,43.7,179,0,0,0,0,0,0
9088,L56267,L,297.1,307.8,1681,27.6,181,0,0,0,0,0,0
9089,M23948,M,297.1,307.9,1662,26.9,183,0,0,0,0,0,0
9090,L56269,L,297.2,307.9,1989,20.3,186,0,0,0,0,0,0
9091,M23950,M,297.2,307.9,1747,29,188,0,0,0,0,0,0
9092,M23951,M,297.2,308,1765,31.1,191,0,0,0,0,0,0
9093,L56272,L,297.3,308.1,1568,34.4,194,0,0,0,0,0,0
9094,M23953,M,297.3,308.1,1709,30.6,196,0,0,0,0,0,0
9095,M23954,M,297.3,308.1,1370,58.8,199,0,0,0,0,0,0
9096,L56275,L,297.3,308.1,1458,45.7,202,0,0,0,0,0,0
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0
9098,L56277,L,297.3,308.1,1642,36.9,206,0,0,0,0,0,0
9099,L56278,L,297.3,308.1,1468,49.8,0,0,0,0,0,0,0
9100,H38513,H,297.3,308.1,1477,52.3,2,0,0,0,0,0,0
9101,L56280,L,297.3,308.2,1446,53.5,7,0,0,0,0,0,0
9102,H38515,H,297.3,308.2,1653,31.4,9,0,0,0,0,0,0
9103,L56282,L,297.3,308.3,1494,38.2,14,0,0,0,0,0,0
9104,L56283,L,297.3,308.2,1490,41,16,0,0,0,0,0,0
9105,M23964,M,297.4,308.3,1550,47.8,18,0,0,0,0,0,0
9106,M23965,M,297.3,308.2,1677,34.9,21,0,0,0,0,0,0
9107,L56286,L,297.4,308.3,1854,21.8,24,0,0,0,0,0,0
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0
